2025-05-18 13:53:30,994 INFO    StreamThr :3637989 [internal.py:wandb_internal():86] W&B internal server running at pid: 3637989, started at: 2025-05-18 13:53:30.994066
2025-05-18 13:53:30,996 DEBUG   HandlerThread:3637989 [handler.py:handle_request():146] handle_request: status
2025-05-18 13:53:30,998 INFO    WriterThread:3637989 [datastore.py:open_for_write():87] open: /home/sjwalker/nd0821-c2-build-model-workflow-exercises-4/lesson-2-data-exploration-and-preparation/exercises/exercise_5/starter/wandb/run-20250518_135330-ooz83aql/run-ooz83aql.wandb
2025-05-18 13:53:30,999 DEBUG   SenderThread:3637989 [sender.py:send():378] send: header
2025-05-18 13:53:31,000 DEBUG   SenderThread:3637989 [sender.py:send():378] send: run
2025-05-18 13:53:31,291 INFO    SenderThread:3637989 [dir_watcher.py:__init__():211] watching files in: /home/sjwalker/nd0821-c2-build-model-workflow-exercises-4/lesson-2-data-exploration-and-preparation/exercises/exercise_5/starter/wandb/run-20250518_135330-ooz83aql/files
2025-05-18 13:53:31,291 INFO    SenderThread:3637989 [sender.py:_start_run_threads():1099] run started: ooz83aql with start time 1747590810.993661
2025-05-18 13:53:31,296 DEBUG   HandlerThread:3637989 [handler.py:handle_request():146] handle_request: check_version
2025-05-18 13:53:31,296 DEBUG   SenderThread:3637989 [sender.py:send_request():405] send_request: check_version
2025-05-18 13:53:31,392 DEBUG   HandlerThread:3637989 [handler.py:handle_request():146] handle_request: run_start
2025-05-18 13:53:31,392 DEBUG   HandlerThread:3637989 [system_info.py:__init__():26] System info init
2025-05-18 13:53:31,392 DEBUG   HandlerThread:3637989 [system_info.py:__init__():41] System info init done
2025-05-18 13:53:31,392 INFO    HandlerThread:3637989 [system_monitor.py:start():194] Starting system monitor
2025-05-18 13:53:31,393 INFO    SystemMonitor:3637989 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-18 13:53:31,394 INFO    SystemMonitor:3637989 [interfaces.py:start():190] Started cpu monitoring
2025-05-18 13:53:31,394 INFO    HandlerThread:3637989 [system_monitor.py:probe():214] Collecting system info
2025-05-18 13:53:31,395 INFO    SystemMonitor:3637989 [interfaces.py:start():190] Started disk monitoring
2025-05-18 13:53:31,395 INFO    SystemMonitor:3637989 [interfaces.py:start():190] Started memory monitoring
2025-05-18 13:53:31,396 INFO    SystemMonitor:3637989 [interfaces.py:start():190] Started network monitoring
2025-05-18 13:53:31,400 DEBUG   HandlerThread:3637989 [system_info.py:probe():150] Probing system
2025-05-18 13:53:31,421 DEBUG   HandlerThread:3637989 [system_info.py:_probe_git():135] Probing git
2025-05-18 13:53:31,425 DEBUG   HandlerThread:3637989 [system_info.py:_probe_git():143] Probing git done
2025-05-18 13:53:31,425 DEBUG   HandlerThread:3637989 [system_info.py:probe():198] Probing system done
