2025-05-18 12:14:58,029 INFO    StreamThr :3613244 [internal.py:wandb_internal():86] W&B internal server running at pid: 3613244, started at: 2025-05-18 12:14:58.028764
2025-05-18 12:14:58,030 DEBUG   HandlerThread:3613244 [handler.py:handle_request():146] handle_request: status
2025-05-18 12:14:58,033 INFO    WriterThread:3613244 [datastore.py:open_for_write():87] open: /home/sjwalker/nd0821-c2-build-model-workflow-exercises-4/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250518_121458-sbxa1flw/run-sbxa1flw.wandb
2025-05-18 12:14:58,034 DEBUG   SenderThread:3613244 [sender.py:send():378] send: header
2025-05-18 12:14:58,134 DEBUG   SenderThread:3613244 [sender.py:send():378] send: run
2025-05-18 12:14:58,396 INFO    SenderThread:3613244 [dir_watcher.py:__init__():211] watching files in: /home/sjwalker/nd0821-c2-build-model-workflow-exercises-4/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250518_121458-sbxa1flw/files
2025-05-18 12:14:58,396 INFO    SenderThread:3613244 [sender.py:_start_run_threads():1099] run started: sbxa1flw with start time 1747584898.028775
2025-05-18 12:14:58,400 DEBUG   HandlerThread:3613244 [handler.py:handle_request():146] handle_request: check_version
2025-05-18 12:14:58,401 DEBUG   SenderThread:3613244 [sender.py:send_request():405] send_request: check_version
2025-05-18 12:14:58,465 DEBUG   HandlerThread:3613244 [handler.py:handle_request():146] handle_request: run_start
2025-05-18 12:14:58,466 DEBUG   HandlerThread:3613244 [system_info.py:__init__():26] System info init
2025-05-18 12:14:58,466 DEBUG   HandlerThread:3613244 [system_info.py:__init__():41] System info init done
2025-05-18 12:14:58,466 INFO    HandlerThread:3613244 [system_monitor.py:start():194] Starting system monitor
2025-05-18 12:14:58,466 INFO    SystemMonitor:3613244 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-18 12:14:58,467 INFO    HandlerThread:3613244 [system_monitor.py:probe():214] Collecting system info
2025-05-18 12:14:58,467 INFO    SystemMonitor:3613244 [interfaces.py:start():190] Started cpu monitoring
2025-05-18 12:14:58,469 INFO    SystemMonitor:3613244 [interfaces.py:start():190] Started disk monitoring
2025-05-18 12:14:58,471 INFO    SystemMonitor:3613244 [interfaces.py:start():190] Started memory monitoring
2025-05-18 12:14:58,473 INFO    SystemMonitor:3613244 [interfaces.py:start():190] Started network monitoring
2025-05-18 12:14:58,477 DEBUG   HandlerThread:3613244 [system_info.py:probe():150] Probing system
2025-05-18 12:14:58,498 DEBUG   HandlerThread:3613244 [system_info.py:_probe_git():135] Probing git
2025-05-18 12:14:58,502 DEBUG   HandlerThread:3613244 [system_info.py:_probe_git():143] Probing git done
2025-05-18 12:14:58,502 DEBUG   HandlerThread:3613244 [system_info.py:probe():198] Probing system done
2025-05-18 12:14:58,502 DEBUG   HandlerThread:3613244 [system_monitor.py:probe():223] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39', 'python': '3.12.10', 'heartbeatAt': '2025-05-18T16:14:58.478059', 'startedAt': '2025-05-18T16:14:58.023890', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'EDA.ipynb', 'codePathLocal': 'EDA.ipynb', 'root': '/home/sjwalker/nd0821-c2-build-model-workflow-exercises-4', 'git': {'remote': 'https://github.com/sjwalker13/nd0821-c2-build-model-workflow-exercises.git', 'commit': '0d72086a9301bf656d4656f49cc342b126b71048'}, 'email': 'you@example.com', 'host': 'LAPTOP-HSA1K6RP', 'username': 'sjwalker', 'executable': '/home/sjwalker/miniconda3/envs/mlflow-fa26f63de06ab18c98b31782233fc5083911a453/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1689.6010000000003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}, {'current': 1689.601, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 17.6689453125}}, 'memory': {'total': 5.675804138183594}}
2025-05-18 12:14:58,502 INFO    HandlerThread:3613244 [system_monitor.py:probe():224] Finished collecting system info
2025-05-18 12:14:58,502 INFO    HandlerThread:3613244 [system_monitor.py:probe():227] Publishing system info
2025-05-18 12:14:58,502 DEBUG   HandlerThread:3613244 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
